title,channel_id,view_cnt,like_cnt,dislike_cnt,class,love_ratio,subscribe_cnt,Replay_Gain,BPM,Dissonance,Pitch_Salience,Gender,Danceability,Genre_Alternative,Genre_Blues,Genre_Electronic,Genre_FolkCountry,Genre_FunkSoulRNB,Genre_Jazz,Genre_Pop,Genre_RapHippop,Genre_Rock,Mood_Acoustic,Mood_Aggressive,Mood_Electronic,Mood_Happy,Mood_Party,Mood_Relaxed,Mood_Sad,Mood_MirexC1,Mood_MirexC2,Mood_MirexC3,Mood_MirexC4,Mood_MirexC5,Atonal,Instrumental,Bright_Timbre
謝震廷 Eli Hsieh【最想到達的地方 The Fearless Place】（Official Music Video）,UCcoLzXGFD_9RS-bWV1lj4IQ,447476,6884,50,1,99.2789154888953,49200,-1.6719741821289062,154.51144409179688,0.43323200941085815,0.4927155673503876,0.6142159700393677,0.09741616994142532,0.025647290050983432,0.10742920637130736,0.008795928210020065,0.23920464515686035,0.017085561528801918,0.4724305868148804,0.09267358481884004,0.01508296746760607,0.02165021933615208,0.9796268343925476,0.0008986976463347672,0.06952162086963654,0.027170581743121147,0.07074936479330063,0.946638822555542,0.8203051090240479,0.05054402723908424,0.1885715425014496,0.6974418759346008,0.05007012188434602,0.013372452929615973,0.0026143272407352924,0.10435563325881958,0.776481032371521
【顏社】Leo王 - 漏水的房間 (Lyrics Music Video),UCeHdCMkxJSYJEki-A87mDbg,124617,3183,64,0,98.02894979981521,124000,-13.944059371948242,97.00312042236328,0.3876181542873383,0.4706837832927704,0.8299087285995483,0.7519419193267822,0.015721939504146576,0.0258219912648201,0.013282856903970242,0.011928410269320013,0.04682506993412972,0.03802981972694397,0.021486243233084682,0.7910211682319641,0.03588251769542694,0.34276530146598816,0.010608596727252008,0.9245612621307372,0.120372973382473,0.5164073705673218,0.9820349812507628,0.29332610964775085,0.16476817429065704,0.21297907829284668,0.20454864203929896,0.2998975217342377,0.1178065985441208,0.9965329170227052,0.02077796496450901,0.002337905578315258
黃明志Namewee ft. 動力火車Power Station【怎麼辦 My Skanky Girlfriend】@亞洲通牒Ultimatum To Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,5622132,55631,1746,1,96.956968820259,2210000,-9.02058219909668,166.07086181640625,0.4375935196876526,0.5730469226837158,0.5862694978713989,3.000000963794547e-14,0.07995200157165527,0.4747304916381836,0.02971203811466694,0.039443206042051315,0.022920385003089905,0.07219888269901276,0.02886701375246048,0.022265726700425148,0.22991026937961576,0.052050776779651635,0.01041052397340536,0.8840262889862059,0.0074430014938116065,0.08339115977287292,0.951368510723114,0.992612600326538,0.022343920543789864,0.007589579094201326,0.9294084310531616,0.03171764686703682,0.008940431289374828,0.9117867350578308,0.9931113719940186,0.4572325944900513
吳汶芳 Fang Wu - 指南 Guidance ( Official Acoustic Ver. ),UCEsinqZjZ11w0T9ZvyKIr6A,40102,355,13,0,96.46739130434783,1580000,-4.401081085205078,111.73076629638672,0.41249442100524897,0.4647136628627777,0.6329914927482605,0.042473241686820984,0.2260075658559799,0.004870850127190352,0.023574406281113625,0.4409258961677551,0.004939529113471508,0.11480126529932022,0.11333516985177995,0.002551794284954667,0.06899352371692657,0.9250859618186952,0.0009837609250098467,0.035736754536628716,0.013839575462043284,0.0009843908483162524,0.9667651057243348,0.9673616290092468,0.048334840685129166,0.0413447842001915,0.8893873691558838,0.019576413556933403,0.0013566133566200733,0.5817286968231201,0.03938909620046616,0.8253345489501953
知更 John Stoniae - 墜 Fall（官方版MV）- Ι系列 - 電視劇《靈異街11號》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,130060,2209,117,0,94.96990541702493,1580000,-2.6499691009521484,117.9893798828125,0.4096641540527344,0.5092994570732117,0.3355079591274261,0.04014990106225014,0.019852057099342343,0.1582251638174057,0.05742894485592843,0.1691708266735077,0.013192124664783478,0.5377758145332336,0.024883169680833817,0.0031789147760719057,0.016293004155158997,0.814189612865448,0.0012110475217923526,0.2689298987388611,0.5758429169654846,0.0032825700473040342,0.9909523725509644,0.9003676772117615,0.08279538154602051,0.3434849679470062,0.2421018928289413,0.3199939727783203,0.011623765341937542,0.008253466337919235,0.9999998211860656,0.9877174496650696
Erika 劉艾立｜《Dare To》Unplugged 首場音樂會_自創曲《We've Changed》Live版,UCRbAAszDrWXW1rWGP6IIcAg,24859,168,6,0,96.55172413793103,7690,-8.375019073486326,91.29109954833984,0.38999271392822266,0.5281673669815063,0.6040621399879456,0.012450790032744408,0.009456287138164043,0.09351639449596404,0.0099262073636055,0.6031149625778198,0.010249970480799677,0.20755276083946228,0.053247787058353424,0.004691591951996088,0.008244019933044909,0.9263188242912292,5.290079934638925e-05,0.21113546192646027,0.5107116103172302,0.0012129475362598894,0.9255393147468568,0.9528940320014954,0.028597734868526462,0.13008533418178558,0.5608266592025757,0.278161495923996,0.0023287590593099594,0.07224712520837784,0.5902714729309082,0.8696776032447815
張欣堯《你是我的》官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,27048,147,30,0,83.05084745762711,119000,-15.238428115844727,135.21800231933594,0.4207067489624024,0.5221835374832153,0.804439127445221,0.3099803924560547,0.02134509570896625,0.01328417006880045,0.07866787165403366,0.04893357679247856,0.02869495376944542,0.03917856514453888,0.07000149041414261,0.6797765493392944,0.020117711275815964,0.75295490026474,0.00030124999466352165,0.7532535791397095,0.6843230128288269,0.4404403269290924,0.950415313243866,0.6165320873260498,0.033148203045129776,0.12417955696582796,0.7288532257080078,0.10500911623239516,0.0088098905980587,0.7725341320037842,0.06961789727210999,0.3942583203315735
Limi - 我的夜晚是不是你的白天 (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,598375,17566,85,1,99.51844088153646,29000,-10.567718505859377,82.81584167480469,0.3856309056282044,0.4898503720760346,0.9592304229736328,0.03538637235760689,0.03297412395477295,0.035294704139232635,0.06741461157798767,0.4381893575191498,0.013303836807608604,0.07299984246492386,0.2731885313987732,0.03252667933702469,0.034108325839042664,0.8864307403564453,5.067374877398834e-05,0.2280116379261017,0.4579867422580719,0.0016400637105107307,0.992730677127838,0.9173936247825624,0.021526657044887543,0.03953597322106362,0.9000787138938904,0.03630102798342705,0.0025576192419976,0.10510636866092682,0.004060639534145594,0.7395011782646179
李杰明 W.M.L -【出社會】In Society | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,149488,2418,95,0,96.21965777954635,154000,-11.71331024169922,163.82672119140625,0.4565291404724121,0.4998636245727539,0.8716442584991455,8.469741885619443e-08,0.021032296121120453,0.2264092266559601,0.06686393916606903,0.048015549778938287,0.046492982655763626,0.029174430295825005,0.04848240688443184,0.1509397327899933,0.36258941888809204,0.052050776779651635,0.0011087872553616762,0.8840093612670898,0.007443003822118044,0.5054125189781189,0.951368510723114,0.99261075258255,0.043152842670679085,0.08237200230360031,0.30468419194221497,0.558379590511322,0.011411377228796482,0.9999960660934448,0.3501722514629364,0.013996923342347143
有感覺 F.E.E.L. - 對不起我自己 (feat. 藍又時)   (Official Music Video),UCpchJvj7ocn1JwVhbz1-joQ,1370865,6305,102,1,98.40799125955985,4470,-3.1831188201904297,117.84835052490234,0.3999981284141541,0.4511676728725433,0.9881323575973512,0.03800914064049722,0.06552208214998245,0.022162977606058117,0.027072474360466003,0.5263647437095642,0.016224287450313568,0.17425113916397095,0.15165622532367706,0.00273301056586206,0.014013083651661871,0.7931844592094421,0.00012513078399933877,0.1145475059747696,0.04198544844985008,0.006523319520056248,0.9990522265434264,0.9438602328300476,0.04954734444618225,0.04220519587397576,0.8603983521461487,0.04224007576704025,0.005609007552266121,0.051071111112833016,0.025136396288871758,0.9808604121208192
林俊傑 JJ Lin - 進階 Resurgence (Official Video),UCd91HSXKhsIv8PIjNrDByHQ,1280688,18123,218,1,98.81140613925086,1140000,-8.407724380493164,92.18211364746094,0.4524172246456146,0.6542564630508423,0.9477466344833374,0.04177451506257057,0.016389450058341026,0.04425864294171333,0.5519934296607971,0.04737847670912743,0.04847164452075958,0.15611028671264648,0.0407145582139492,0.019142549484968185,0.0755409523844719,0.3183448314666748,0.00543114123865962,0.2666448056697845,0.5527268052101135,0.057016685605049126,0.8689354062080383,0.5762597322463989,0.2380745261907577,0.2851793169975281,0.1836733669042588,0.2750195562839508,0.018053237348794937,0.8811220526695251,0.23410417139530185,0.0011362349614501
黃奕儒 Ezu [ 十字路口Crossroad ] Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,38505,365,26,0,93.35038363171356,2250000,-12.803604125976562,96.74305725097656,0.4384731650352478,0.5360749959945679,0.3240255117416382,0.21577517688274386,0.08981260657310486,0.0966935008764267,0.05434534698724747,0.08742827922105789,0.053447484970092766,0.12036175280809402,0.02351478673517704,0.22171348333358765,0.2526827454566956,0.6471075415611267,0.04183151200413704,0.5,0.044333547353744514,0.17647764086723328,0.8641143441200256,0.6533507704734802,0.13587939739227295,0.17471832036972046,0.3281852900981903,0.2385851144790649,0.12263188511133195,0.7093660235404968,0.3767709136009216,0.10514487326145172
楊上昀 joyce./FT 酷炫-美力女孩 Joyceration【官方MV】,UCWuxankMMiLybinHy9JgP8w,702030,1161,397,1,74.5186136071887,195000,-5.840717315673827,129.69332885742188,0.4381279051303864,0.508364737033844,0.996825635433197,0.8035728931427002,0.019222645089030262,0.21864283084869385,0.05043463408946991,0.31162744760513306,0.03435150161385536,0.06162785366177559,0.20923176407814026,0.041914865374565125,0.05294644832611084,0.3082025945186615,0.0007173388148657978,0.3221916556358337,0.9322057962417604,0.24608732759952545,0.6293179392814636,0.4137465059757233,0.06127413734793662,0.4190629720687866,0.33720096945762634,0.16366568207740784,0.01879626326262951,0.0073407371528446674,0.4692411720752716,0.986554741859436
熊仔 Presents BOWZ Z0Z9 -【給愛麗絲 Für Elise】Official Music Video,UCSAZdUcsKr4AC5c65iA4RlA,506074,13973,341,1,97.61771692049741,82000,-10.960636138916016,122.37884521484376,0.4747682213783264,0.6192966103553772,0.019601672887802124,0.10044383257627487,0.006841445341706276,0.05659018084406853,0.012861812487244606,0.003610808867961168,0.0120605593547225,0.05820213258266449,0.002011055825278163,0.698415219783783,0.1494068056344986,0.06014906615018845,0.5346663594245911,0.91839998960495,0.004753630608320236,0.8605212569236755,0.951501190662384,0.4827956557273865,0.1278867870569229,0.09556331485509872,0.0699973776936531,0.15695270895957947,0.5495998263359071,0.9999992251396179,0.2417337596416473,0.0003410863864701241
魏嘉瑩 Arrow Wei【 最好的結局 】Cover 八三夭,UCl__rQRN5o5OrozeUNOOIDA,128913,1262,12,0,99.05808477237049,44300,-10.910253524780273,141.82369995117188,0.4002355635166168,0.5045102238655089,0.9920401573181152,0.02506374754011631,0.03159092366695404,0.02513401210308075,0.002894959412515164,0.7246142029762268,0.003690164536237717,0.09421870112419127,0.11039170622825624,0.0014483345439657573,0.006016987841576339,0.6899943351745605,0.00029285220080055296,0.4383504092693329,0.006843553390353918,0.09527260065078737,0.9961437582969666,0.9009361863136292,0.03905688226222992,0.1808341145515442,0.7038459777832031,0.07279207557439804,0.003470968920737505,0.09750581532716752,0.02509256266057492,0.9925134181976318
朱興東 Don Chu - 某種程度上（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,44670,467,20,0,95.89322381930185,1580000,-4.194578170776366,119.0927505493164,0.36292245984077454,0.5089414715766907,0.9747568964958192,0.02628701366484165,0.02344932034611702,0.2716458439826965,0.02585067227482796,0.2553097903728485,0.02368257939815521,0.3281189799308777,0.06088715046644212,0.003319363575428725,0.007736279629170894,0.8900479674339294,5.693793355021626e-05,0.2663861215114593,0.08241043239831924,0.008522617630660534,0.9727732539176941,0.9653390049934388,0.019168220460414886,0.08840933442115784,0.3814860582351685,0.5082246661186218,0.0027117254212498665,0.4200742542743683,0.8057540059089661,0.7779946327209473
艾怡良Eve Ai《萊特兄弟有罪》Official Music Video,UCQ8cgCJLzbB-Aw4j4IOIV1A,103068,1743,59,0,96.7258601553829,70600,-11.528121948242188,125.74468994140624,0.4301609098911285,0.5368859767913818,0.988945722579956,0.08718425780534744,0.03511086106300354,0.07268968224525453,0.027217283844947808,0.08152434229850769,0.03764371946454048,0.07783268392086029,0.06940754503011702,0.42405736446380615,0.17451651394367218,0.05536823719739914,0.006044655106961727,0.8282374739646912,0.0008705310174264014,0.6276633143424988,0.9371576905250548,0.8782462477684021,0.08956541866064073,0.07035582512617111,0.6581761837005615,0.09614550322294237,0.08575707674026489,0.8991788625717163,0.06743648648262024,0.0023005194962024693
吳青峰〈蜂鳥〉Official MV（電視劇【我在北京等你】主題曲）,UCDBKa4DLm_t3MjUgr_E-RDA,580403,8945,73,1,99.19050787314261,110000,-6.785999298095702,155.73367309570312,0.4246645867824553,0.5887647271156311,0.2108294814825058,0.2638939917087555,0.03106281720101833,0.13655897974967954,0.01989349722862244,0.4435514211654663,0.02343412116169929,0.2587734162807465,0.058486107736825936,0.003946148324757814,0.024293508380651474,0.8235102891921997,0.0003573083959054202,0.1230672374367714,0.51739501953125,0.0459434874355793,0.8588351607322693,0.8656853437423706,0.039456255733966834,0.2752259373664856,0.3314946293830872,0.34821420907974243,0.005608973558992147,0.05033224448561669,0.003579586511477828,0.9999992251396179
A-Lin《有一種悲傷 A Kind of Sorrow》Studio Live Sessions - 電影『比悲傷更悲傷的故事 More Than Blue 』主題曲,UCURRzgKx4DkVozbOjFflMpg,1555445,21688,266,1,98.78837569463424,171000,-1.687673568725586,148.2037353515625,0.3566761910915375,0.4432588219642639,0.992998480796814,0.04392163828015328,0.07508417963981627,0.01490757428109646,0.03510473668575287,0.21602097153663635,0.00724093010649085,0.5409530401229858,0.10076723992824554,0.0025488873943686485,0.00737240817397833,0.967710554599762,9.221365326084195e-05,0.1537368893623352,0.003840142162516713,0.002499630209058523,0.9983872771263124,0.9653759598731996,0.04892333596944809,0.04582187533378601,0.7996343374252319,0.09751376509666444,0.008106660097837448,0.0843236967921257,0.7702106833457947,0.3785236775875092
DELLA丁噹 [Die Lovin‘不要命] feat.J.Sheon Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,671656,5361,100,1,98.16883354696942,2250000,-1.4535179138183594,125.64929962158205,0.435492068529129,0.4713055491447449,0.5693951249122621,0.9993930459022522,0.0027498132549226284,0.041833821684122086,0.15628011524677274,0.00623819837346673,0.04589089378714562,0.019019747152924538,0.00579436868429184,0.6978447437286377,0.024348290637135502,0.05847819149494171,0.0001383218914270401,0.9478244185447692,0.0011070441687479617,0.4210459589958191,0.8745014071464539,0.6106432676315308,0.031798481941223145,0.2026387155056,0.19771170616149905,0.558739960193634,0.009111144579946995,0.99467670917511,0.9901943802833556,0.009075029753148556
嚴堡丹 - 慢慢習慣（官方歌詞版）- 電視劇「我是顧家男」插曲,UCEsinqZjZ11w0T9ZvyKIr6A,97363,808,30,0,96.4200477326969,1580000,-6.2231597900390625,133.45352172851562,0.3957386314868927,0.5053390860557556,0.34137892723083496,0.07730336487293242,0.048005640506744385,0.03387755900621413,0.028409739956259724,0.6330744028091431,0.012327045202255249,0.1400933861732483,0.09889797866344452,0.0017287953523918984,0.003585442900657654,0.9350141286849976,0.0001405779039487243,0.14883680641651156,0.05580328777432442,0.01458885706961155,0.995535671710968,0.8911399245262146,0.02512579970061779,0.08798027783632277,0.8579773902893066,0.02543089725077153,0.003485633758828044,0.23351898789405826,0.6531979441642761,0.9622526764869692
國蛋GorDoN《睡吧寶貝》Official Live Video 正式釋出,UCeHdCMkxJSYJEki-A87mDbg,331505,4095,33,1,99.20058139534883,124000,-10.673431396484377,90.2790756225586,0.467471718788147,0.3313455879688263,0.9029465913772584,0.993902325630188,0.033656705170869834,0.06537257134914398,0.3771576285362244,0.01951065473258496,0.011968320235610008,0.023144135251641273,0.020306713879108432,0.3747909665107727,0.07409229874610901,0.04641878604888916,0.041333857923746116,0.9493518471717834,0.1795140951871872,0.3319240212440491,0.9693267941474916,0.6719552874565125,0.3156396746635437,0.0882355198264122,0.2900395393371582,0.12284525483846664,0.18324001133441925,0.9999988079071044,0.22692905366420746,0.0005769248818978668
許莉潔 & 安懂《當我回家 I'm Home》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,704636,7181,74,1,98.98001378359751,119000,2.048803329467773,81.1561050415039,0.4234423339366913,0.5596334338188171,0.1829998791217804,0.02931186929345132,0.021017218008637432,0.009182607755064964,0.0243230015039444,0.3722975552082062,0.0073257344774901876,0.4161311984062195,0.11875727772712708,0.006832218263298273,0.024133192375302315,0.8571481108665466,0.00014180004654917866,0.08329011499881744,0.3896896243095398,0.033292356878519065,0.9785408973693848,0.8265318870544434,0.040313489735126495,0.4180255830287933,0.4677579402923584,0.07027940452098846,0.0036235740408301353,0.005444726441055536,0.6926877498626709,0.8870809078216553
李佳歡Kar Fun - 達爾文(官方歌詞版),UCgqwx3Hl8_N3WFyaGbL4dsg,371435,5107,47,1,99.08808692277843,52900,-8.757621765136719,135.70010375976562,0.4192769825458527,0.5711284875869751,0.8533427715301514,0.03045722283422947,0.2605496346950531,0.024382634088397026,0.034739166498184204,0.1827068775892257,0.004887080285698175,0.2105887532234192,0.13975514471530914,0.0034796425607055426,0.13891108334064484,0.9272532463073728,0.0015713514294475315,0.10673908144235612,0.10283613204956056,0.006332541350275278,0.98540461063385,0.9563843607902528,0.035641103982925415,0.055675771087408066,0.8691421747207642,0.029840039089322087,0.009700920432806015,0.2481537312269211,0.9939214587211608,0.4307662844657898
Bii 畢書盡 - 除不盡的傷悲（官方歌詞版）- 電視劇「我是顧家男」片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,921907,6728,113,1,98.34819470837597,1580000,-6.66649055480957,84.6891098022461,0.43252381682395935,0.5635541081428528,0.9583913683891296,0.5,0.0981895849108696,0.009504235349595548,0.015039097517728806,0.5661515593528748,0.0034071323461830607,0.04694560542702675,0.19946981966495514,0.0037429560907185078,0.05754999071359634,0.44362872838974,0.005514127667993307,0.1995019167661667,0.4191593527793884,0.02091354690492153,0.8680726289749146,0.8530384302139282,0.12639926373958588,0.13610459864139554,0.4420073628425598,0.2874648869037628,0.008023870177567005,0.002817278960719705,0.6452071070671082,0.9692172408103944
王欣晨 Amanda【New Day】Official Music Video,UCuDZ7fWcBm3oK3exJi10PkA,190388,617,83,1,88.14285714285714,2470,-8.520486831665039,100.0758285522461,0.3645873069763184,0.47009238600730896,0.43697744607925415,0.0765734314918518,0.0005498117534443736,0.006747357081621885,0.017530668526887894,0.0038965903222560883,0.0012840720592066643,0.017250025644898415,0.0026592412032186985,0.9480957984924316,0.001986450282856822,0.058586768805980675,0.0008038866217248143,0.8732138276100159,0.006557459011673927,0.04820163920521736,0.9876886606216432,0.6600611805915833,0.13875335454940796,0.14110930263996124,0.2733268439769745,0.3653002083301544,0.08151029795408249,0.9859699606895448,0.4803162813186646,0.02394695393741131
李俊佑、小潘潘（潘柚彤） - 寵壞（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,1897489,20909,373,1,98.24734517432572,1580000,-13.425336837768555,143.80172729492188,0.4404364824295044,0.5019205212593079,0.9060111045837402,0.6668242812156677,0.04158201068639755,0.20834049582481384,0.02952717058360577,0.16018766164779666,0.07780437916517258,0.095606230199337,0.13667412102222445,0.08766740560531616,0.1626105159521103,0.3794573843479157,0.0031342925503849983,0.19792570173740387,0.8056057095527649,0.3503630459308624,0.5884889960289001,0.4192524552345276,0.05534264072775842,0.5044767260551453,0.10790351033210754,0.3243065476417541,0.007970580831170082,0.1724635660648346,0.017517296597361558,0.9696210026741028
陳忻玥 Vicky Chen -【Baby】 | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,304820,4653,25,1,99.46558358272766,154000,-11.076177597045898,117.77537536621094,0.4003549516201019,0.5156157016754149,0.6262890696525574,0.16631291806697845,0.07509373873472214,0.021253466606140137,0.007198224775493145,0.5903780460357666,0.004475522786378861,0.09763820469379424,0.1627863496541977,0.0072990707121789455,0.03387738391757012,0.9999918937683104,6.006153125781566e-05,0.03253782540559769,0.5304897427558899,0.01986365579068661,0.9296044111251832,0.946618914604187,0.026550451293587685,0.20220836997032168,0.7144392728805542,0.05548889935016632,0.0013129998696967964,0.01856241375207901,0.0168115496635437,0.9964125156402588
文慧如 Boon Hui Lu [ 你的吉他 About Your Guitar ] Official Music Video,UCRfk-Q4xILetcvG2arvMO9w,154154,2421,42,0,98.29476248477467,571000,-9.802022933959961,119.9015121459961,0.4300180375576019,0.4614474475383759,0.9459638595581056,0.057412084192037575,0.04332339763641357,0.17446650564670566,0.01531974971294403,0.14999832212924954,0.02241042070090771,0.4852176606655121,0.07506109774112701,0.004375992342829704,0.02982684224843979,0.8685547709465027,0.0008153196540661156,0.1104520931839943,0.22504565119743347,0.01660030521452427,0.8457164168357849,0.8357839584350586,0.047290757298469537,0.17733180522918698,0.5525775551795961,0.2160184532403946,0.006781431380659342,0.020154956728219986,0.11477877199649812,0.9881407022476196
"Dawen 王大文 - 國際太空站 ""The International Space Station"" (Official MV)",UCgQ8olRhkepJWlVF9IVmPGQ,477692,1452,44,1,97.05882352941177,718000,-8.77971076965332,84.46992492675781,0.4239763021469116,0.5908800959587097,0.14437316358089447,1.572228427448863e-07,0.03835069388151169,0.13073527812957764,0.034704644232988364,0.09076296538114548,0.21989503502845764,0.053659085184335716,0.05081954970955849,0.00505668530240655,0.3760160505771637,0.0520511120557785,0.0002704244980122894,0.8207647204399109,0.0023012233432382345,0.4562668800354004,0.9510654807090759,0.9865762591362,0.07887372374534607,0.15041972696781158,0.6368961930274963,0.13010120391845706,0.003709180513396859,0.927997350692749,0.9344791173934937,0.2320306301116944
謝佳見 Melvin Sia [ 最幸福的你 As You Wish ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,156119,1724,58,0,96.74523007856341,1450000,-5.581855773925781,133.72674560546878,0.4147595763206482,0.4837543666362762,0.7281802892684937,0.17303922772407532,0.03831633925437927,0.12189525365829468,0.06892358511686325,0.4934771060943604,0.00775474589318037,0.11389299482107162,0.05793409794569016,0.052639659494161606,0.04516620561480522,0.8381571769714355,0.0009215378668159246,0.2433807849884033,0.19294263422489166,0.01685410737991333,0.9728932380676272,0.8497800230979919,0.04469528794288635,0.1784663200378418,0.6217379570007324,0.1480804681777954,0.007019957061856985,0.4734327793121338,0.3830192387104033,0.9684344530105592
"余姿昀《你愛的我愛你 Actually, I Love You》官方動態歌詞MV (無損高音質)",UCCZasUiMCAk7rxq4HqZjmKQ,76383,764,12,0,98.45360824742268,119000,-11.151538848876953,92.68423461914062,0.4377276301383972,0.483918309211731,0.9998239278793336,0.11867859959602355,0.07439426332712172,0.023508133366703987,0.004774712026119232,0.2831439971923828,0.007082000374794006,0.031048666685819626,0.5411434769630432,0.0045341416262090215,0.030370622873306274,0.1856080740690232,0.00010446876694913954,0.19975119829177854,0.001980237429961562,0.3145826160907745,0.9771164655685424,0.8121297955513,0.024647487327456474,0.15748654305934906,0.8006018400192261,0.013269352726638315,0.003994794096797705,0.364145964384079,0.4606712460517883,0.9607463479042052
腸仔抄手《前行者》 Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,24890,85,8,0,91.39784946236558,12300,-14.00566291809082,124.54743194580078,0.4159452915191649,0.5330902338027954,0.8257369995117188,0.09447725862264633,0.08009379357099533,0.24092650413513186,0.014168595895171162,0.22225728631019592,0.020840762183070183,0.24580538272857666,0.10769215226173401,0.0113924965262413,0.056823022663593285,0.9874739050865172,0.0003888361097779125,0.11761999130249025,0.5519850254058838,0.05905870348215104,0.9539777636528016,0.9763857126235962,0.0517452284693718,0.07341863214969635,0.7765924334526062,0.08799774944782257,0.010245943441987038,0.7427114248275757,0.00020383173250593245,0.6957755088806152
[avex官方HD] 瑞瑪席丹Rima Zeidan -《靜靜》MV (電影【情，敵】中文主題曲精華版 ),UCH1AHDav6J-2XYkl243Uj3Q,30228,101,4,0,96.19047619047619,235000,-9.716228485107422,140.34623718261722,0.4193982481956482,0.5482912063598633,0.8909322619438171,0.03796841576695442,0.19178014993667605,0.050936706364154816,0.017947666347026825,0.4501563608646393,0.0036164016928523775,0.0505424402654171,0.12959983944892886,0.00176974234636873,0.10365068167448044,0.960622251033783,0.00021617514721583567,0.04875823482871056,0.7481619715690613,0.002977897645905614,0.947658360004425,0.9541181921958924,0.030775412917137143,0.02701949141919613,0.9304461479187012,0.009917959570884705,0.0018410024931654328,0.0014954992802813651,0.5236102342605591,0.9642529487609864
[MV] 這樣愛你 - Vera Chai (feat. 呂孝廷),UCXm05N2Qdsj93Q4b28ddMnQ,460023,2690,47,1,98.28279137742054,29600,-11.25115966796875,140.15353393554688,0.35825109481811523,0.4939354658126831,0.9213245511054992,0.017500845715403557,0.015732724219560627,0.008005863986909391,0.007938107475638391,0.6167181134223938,0.004757531452924013,0.203412264585495,0.1379220485687256,0.001744269859045744,0.003769065719097853,0.08303336054086685,3.6642995837610215e-05,0.10690727084875107,0.05423722788691522,0.005539773963391781,0.9965221285820008,0.8944123983383179,0.02768529765307904,0.1095462441444397,0.7649536728858948,0.09509095549583436,0.002723831217736005,0.006061533000320196,0.5716989040374756,0.9618959426879884
吳汶芳 Fang Wu - 愛不厭詐 Necessary Evil（官方歌詞版）- 電視劇「我是顧家男」片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,138150,1264,30,0,97.68160741885626,1580000,-12.129152297973633,142.15536499023438,0.4385806918144226,0.5263698101043701,0.8246683478355408,0.6110669374465942,0.024991296231746674,0.35793429613113403,0.01254172157496214,0.08571474999189377,0.04195336624979973,0.3252397179603577,0.08447108417749405,0.024812065064907074,0.0423416942358017,0.4160999953746796,0.0006164000951685011,0.21002314984798431,0.45155107975006104,0.15163131058216095,0.6871987581253052,0.6702288389205933,0.044723015278577805,0.5576401948928833,0.2509673833847046,0.13731835782527926,0.009351048618555069,0.022482912987470627,0.4193416833877564,0.9870031476020812
妮可醬 NEKOJAM【手分手 Be Yourself】Official Lyric Video,UCPcF3KTqhD67ADkukx_OeDg,34389,153,18,0,89.47368421052632,2510000,-9.652093887329102,125.95941925048828,0.4668018817901611,0.5014027953147888,0.9405698180198668,0.9989261031150818,0.017413679510354996,0.013358568772673609,0.15150794386863708,0.011501186527311802,0.05402065068483354,0.02488416619598865,0.07362964749336243,0.5676921606063843,0.08599201589822769,0.003173382952809334,0.06403151899576187,0.8002254366874695,0.8791003823280334,0.9345120787620544,0.5858397483825684,0.07369886338710785,0.17804771661758426,0.3760648965835571,0.10161454975605012,0.2763484120368957,0.06792443245649338,0.9695827960968018,0.0017342265928164124,0.5853838920593262
戴佩妮 Penny Tai《你要的愛（心動版）》Official 完整版 MV [HD],UCVYiRGq6FpgwfRv_s-a0BIg,1459809,15300,182,1,98.82444128665547,35200,-8.757368087768555,163.30238342285156,0.418368935585022,0.470272958278656,0.8472522497177124,0.1611722707748413,0.049618035554885864,0.1279742419719696,0.01334521546959877,0.4874932169914246,0.011229113675653934,0.18177741765975952,0.10613894462585448,0.002312290947884321,0.020111532881855958,0.9566463828086852,0.0005920675466768444,0.14415638148784635,0.21862094104290009,0.014753710478544237,0.98207688331604,0.8748041391372681,0.038418181240558624,0.20024028420448306,0.655373752117157,0.10179140418767928,0.004176396410912275,0.017961926758289337,0.6209146976470947,0.9871929287910458
