title,channel_id,view_cnt,like_cnt,dislike_cnt,subscribe_cnt
橋本裕太Yuta Hashimoto /  飄呀飄呀,UCFtUq0ml-coWmD70Pt_urRA,5876,119,7,424000
Gail 蓋兒 - KILLIN' ME - Official MV (aNueNue MC色彩吉他宣傳曲),UC_6OdhxE5P05aQ7m9l6sqoA,516713,26680,176,8680
聽從-倉央龍措｜官方歌詞版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,17242,108,4,6500
Mary See the Future 先知瑪莉｜【倖存偏差】Official Audio,UC1pEfc4TXyAQ8jak1KTTU1A,19278,519,0,31500
謝佳見《我一個人在夜的城市飛 City fly 》【男神時代】電視原聲帶 Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,6359,84,2,121000
王欣晨 Amanda【Hide and Seek】Official Music Video,UCuDZ7fWcBm3oK3exJi10PkA,346945,2776,29,2450
G.E.M.【WALK ON WATER】MV (電影《終結者：黑暗命運 Terminator: Dark Fate》中文主題曲) [HD] 鄧紫棋,UCsLWG2t7n9LFsvH0wR2rtpw,4333532,75847,1561,1980000
路嘉欣 Jozie Lu《算命師 Fortune DRUNKer》Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,14404,327,2,121000
李玖哲Nicky Lee-人間失格 (Official MV  Director's Cut)[你那邊怎樣 我這邊OK]新加坡線片尾曲,UCM_ffzp8OBZ6ZZ_SlxDfotQ,723774,5937,53,38000
Teresa 曾詠熙 -《星空》'Starlight' Official Lyric Video 官方歌詞版,UCEMKOnw71UBxo6_WxViB4Bg,3779,47,1,353
【聽雨 LISTEN TO THE RAIN】憂鬱症患者的心聲 #Michiyo 何戀慈 #RED People,UCtgdcjED1SccbgMkXRd8FVw,149966,4775,85,594000
水 SUI：PiA 吳蓓雅 - 生活不就是這樣 (Ain't Life a Surprise) | SUI sessions,UC2LPbIHVeum2N3gk-25O6sw,21104,243,2,7160
"蕭煌奇 Ricky Hsiao〈天亮就分手 Good Morning, Goodbye〉Official MV",UCjuYbqwZlqjk3saS7S2-Z_g,1227283,5669,91,84700
【不該擁有的事情】蔡旻佑 x 張牧喬合唱 -【傻傻愛你，傻傻愛我】主題曲 11月1日(五),UC5JwOutCGa3sstqQwA4FKNA,318678,892,13,15700
李建軒 ft. 許凱皓 【 You’re My Everything 】 Official Music Video 【 4K 】,UCBuFS6lsYZhfDPA9v0hhO3g,167284,2925,31,24600
田亞霍Elvis【回憶房客 Nightmare 】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,6534,262,8,116000
"【SAD BOY】- 蚊子 Wenzi , 7L!NG , 曼萍 Lapin  (Prod. by JAYDOS)",UCzi4D3G_3oEvnVoGDu4inJg,2885,86,4,70000
習譜予 Cheryl Xi《尋》Official Music Video (八大戲劇台韓劇 [僅此一次的愛情]片尾曲),UCiD2PxwquwcLnzKx915mqmg,674833,1548,30,2310
吳青峰〈線的記憶 Story~lines〉Official MV,UCDBKa4DLm_t3MjUgr_E-RDA,737677,5354,27,108000
陳零九 Nine Chen【可能我不懂 Maybe I Don't Know】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,372947,7306,63,2510000
張震嶽 ayal komod【酒鬼 Lasang Bastard】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,395255,6296,150,2510000
薛之謙 Joker Xue【塵】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,260862,5292,70,354000
Haor許書豪【不再打擾你 unplugged version 】歌詞版,UCk7MIOhQmKRBzftMhKLlJgQ,15354,85,1,19300
老王樂隊｜規律的生活 We Need to Live a Regular Life (Official),UCCHGEzJzpPJ63AHJ9SFa6Rg,110076,1877,8,87300
蕭秉治 Xiao Bing Chih [ 痛快世代 Extraordinary Generation ] feat.五月天怪獸 Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,454216,3323,50,2260000
Mary See the Future 先知瑪莉 ｜【Ariel】Official Audio,UC1pEfc4TXyAQ8jak1KTTU1A,46077,1164,2,31500
Faye詹雯婷 2019《你說Remix》官方歌詞版MV,UC8CEtxKYs-TjTTxl1--7Xmw,23129,618,1,0
李玉璽 Dino Lee - 只是朋友 More than Friends（官方版MV）- 網劇《外貌至上主義》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,81470,1961,35,1580000
八三夭831 【來互相傷害】feat. A-Lin Official Music Video,UCaPW6qDNWLlhDdSmfW7MTPw,1714855,18707,204,72800
G5SH - 兜兜風 ft. Julia Wu 吳卓源 Official Audio,UCiCwyeUVo66so3iIMCNNgnA,173614,4020,21,20100
許莉潔 ZJ Hsu  【不就範Uncompromising 】 Official Music Video,UCnCaZrcYtQ_nYuW7_4eQdDA,109252,2508,33,66800
臭屁嬰仔《暗號 signal》Official Music Video,UCZL32qVEyKL3v2iZqfGxVxg,72591,1022,40,18800
原子邦妮 Astro Bunny 【我們】官方歌詞 MV (Lyric),UCiuMb0mv6XtwQjQQ95LnJHw,149501,3469,14,110000
《交給我們巴》純享版｜撐好撐滿｜呂士軒 六艾司(小冰) 王艶薇 張孟權,UCTkaJqNpz-s7FQ4S8CJiBzw,8879,103,1,819
Night Keepers守夜人樂團 [ 我睡不著 I Can't Sleep ] MV,UCOlupgA2QVdAljxtJCoP6Hg,1320375,43326,350,24800
張語噥 Sammy｜ 簡廷芮 Dewi -【看不清你是誰】Official MV,UCveuRV_jio_ivRlUhUla8sA,197725,3964,75,64600
信 Shin【痞子的情書 Letter from Gangster】Official Music Video,UCgcWfH1yD6Z65U92bJfiU7g,167579,2465,31,0
愛好愛滿 - 34bit｜Official Music Video,UCzRFlyBUVHk91LBdKB12ypg,21617,112,0,6500
SNH48《时间的歌/時間の歌》MV  催泪上线！[偶像年度人气总决选汇报MV] 如果与过去相遇，你是否会拥抱最初的自己？,UClwRU9iNX7UbzyuVzvZTSkA,83200,2653,102,151000
陳威全 《只怕想家》歌詞版,UCOnhqQ_brLlbOeoybRkyzMg,8435,49,2,8650
王欣晨 Amanda【Chosen One 邱森萬】Official Music Video,UCuDZ7fWcBm3oK3exJi10PkA,732560,3260,121,2450
吳克群 Kenji Wu《你說 我聽著呢 I am listening》Official Music Video,UCyh5WuLi1-mYbbUe5E9eg3A,842497,5126,97,77000
羽伶 Yu-Ling【 不安 Dark Glim 】Official Music Video,UCeSB8L7PWVR_JKWbYFoEynw,101090,145,3,13200
永遠的Lamigo 光榮價值版,UC93Ws4xytT8SawPOePIgqlQ,72203,1682,22,32200
屁孩 Ryan【她gucci的時候眼淚總是prada prada的dior】（feat.水水Mizu98）Official Music Video,UCDwZFI-o0SAnMloy7b6jH2w,2675385,44283,2050,94800
王樂達《甲亢少年 Hyperthyroidism Boy 》【男神時代】電視原聲帶插曲 Official Audio,UCzlIY_B9uPngUnRMtVVaGsg,5265,6,1,121000
蔡雨涵 feat. 楊淮彥《認份 Cognition 》【男神時代】電視原聲帶插曲 Official Audio,UCzlIY_B9uPngUnRMtVVaGsg,6026,37,0,121000
王樂達《A Little Song》【男神時代】電視原聲帶插曲 Official Audio,UCzlIY_B9uPngUnRMtVVaGsg,5041,13,0,121000
Tizzy Bac - 「吹動生命的風」（Official Lyrics Video）,UCtG1tUFZssibYFtj46Zl6qw,52954,824,6,22200
習譜予 Cheryl Xi《人累》 文慧如 翻唱,UCRfk-Q4xILetcvG2arvMO9w,139771,1201,10,571000
盧學叡《我是誰 Who Am I》增增刺刺主演Official Music Video 獻給每個勇敢的你 (Subtitles of Major Languages Available),UCDWmOn1b9X4G2d3cfwYDHMA,725797,24329,230,5700
【平行時空遇見你】詞曲by Shara林逸欣,UCZnX4VjNqhRUMHD4tix9_Bw,67260,1838,28,132000
DELLA丁噹 [ 成癮 Addiction ] Official Music Video（LINE TV《HIStory3圈套》插曲）,UC7ovu6a8ydIbDy0fAKmoZ9A,156518,2487,32,2260000
Dena (張粹方) -【Don't Worry】 Lyric Video,UCHJ2m6e8Lkw_m2VhRT119UQ,49538,2498,11,150000
曾沛慈 Pets Tseng《沒什麼不能愛 Nothing Can't Love》Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,400361,5364,65,0
謝和弦 R-chord –【Let It Be】 (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,311542,8609,86,440000
田亞霍Elvis【My Hero】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,6516,317,3,116000
Suby Cheng鄭舒尹 - 帶我飛（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,27400,129,9,1580000
張震嶽 ayal komod【絕對 Absolutely】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,308023,4682,127,2510000
路嘉欣 Jozie Lu《落落大方 Free Fall》Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,61988,955,13,121000
答案樂隊-狼人 Warewolf(官方歌詞版),UCWuxankMMiLybinHy9JgP8w,17963,45,6,194000
張瑤 Zhang Yao - 不想上班 Official MV,UCs1wQOl6pWZ4jUn00-x3rJA,20740,51,2,33
李佳歡Kar Fun -《開放世界Journey》(Official Music Video),UCBVRZrlm8LJrK2QRBFsmnMA,301445,2180,17,1400
Joanna Wang 王若琳 -《愛人 Lover》Official Audio,UC8jCsMvhGdiOCdCulVI1h7w,44548,697,15,62900
珂瀾 Kelan【花 Flower】Official Music Video,UCz-5I1ZGiXi88LdpK4AR6Vg,14713,61,2,692
Find a way～Chase your dream～｜Julia Wu x 和泰汽車公益夢想家,UCBjG--Dg8yAYabPoMMOy-sA,685090,165,14,90500
"Bii 畢書盡 - 遠方 I,Icarus（官方版MV）- 電影《聖人大盜》主題曲",UCEsinqZjZ11w0T9ZvyKIr6A,351686,5221,80,1580000
康樹龍 Kang Shu Long《南方北方》Official Music Video,UCStpPtoeQUYII1Jsbl0qf8A,82698,1007,32,1490000
羅莎莎 Sabrina Lo〈別怕黑 Not Afraid〉Official Audio,UC5TE7c5TCJ06FSwcp0ae7dA,28709,204,1,14900
Vast & Hazy【我完美的愛情 Anglerfish’s Love】Official Lyric Video,UC9-SkdRRsaABoNvYiacFh_w,156406,3534,25,155000
鄭可強【喉嚨啞了】 官方MV,UCpDojhMdexq48W0PC4LW8WA,120482,4408,76,2150
R-18禁! 黃明志Namewee【舊傷口 My Old Wound】@亞洲通話 Calling Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,949709,11026,752,2180000
紅孩兒 The Boys【Shout Out to The World 向世界吶喊】Official Music Video,UCFDIsStzKEexcjO6w6W1dJA,523638,10020,233,3050
六艾司 Lilice 小冰 & 楊碧琪 Becky【相約在地平街角】(Audio),UC3NCqDhGPeyw1Ou0DQhnfZA,119817,5209,18,119000
Haor許書豪【不好說 unplugged version 】歌詞版,UCk7MIOhQmKRBzftMhKLlJgQ,16104,86,3,19300
《交給我們巴》純享版｜有種跟我一起｜許書豪 呂士軒 李佳歡 張語噥,UCTkaJqNpz-s7FQ4S8CJiBzw,8085,65,0,819
STEEVEN X ZEOWATER - 閃電 (LIGHTNING),UCJv8hh0Ym-Psr46ctzCWt9Q,2199,113,0,1260
陳零九 Nine Chen ft. 韋禮安 WeiBird ft. 王舜 Wang Shun【遊戲Bro Game Bro】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,150146,3089,58,2510000
蕭煌奇 Ricky Hsiao feat. A-Lin〈迷路在雲端 Lost In The Clouds〉 Official MV,UCjuYbqwZlqjk3saS7S2-Z_g,1246650,9151,109,84700
答案樂隊-豬八戒 Mr. Pig(官方歌詞版),UCWuxankMMiLybinHy9JgP8w,22823,191,25,194000
"谷婭溦 Vivian - 今宵多珍重 (國) (劇集 ""金宵大廈“ 片尾曲) Official MV",UCNPKstTCsULpoFdBea4SLtw,529526,4700,191,236000
安映霏 Faye《Love You Love You》Official MV【HD】,UCzlIY_B9uPngUnRMtVVaGsg,18940,40,3,121000
RPG ft. RĒD°芮德 – So In Love With You  (official Video),UCiCwyeUVo66so3iIMCNNgnA,145828,2817,18,20100
小男孩樂團 Men Envy Children【薛丁格的貓 Schrödinger's Cat】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,98904,1588,25,2510000
Santé - ?te 壞特｜Official Lyric Video,UCvElwlN8LxtQm4YUERxTs1w,443270,14276,49,37600
習譜予 Cheryl Xi《啦啦啦》Official Music Video (中天娛樂台陸劇 [小女花不棄] 片頭曲/衛視中文台韓劇 [天空之城] 片尾曲）,UCiD2PxwquwcLnzKx915mqmg,916891,1246,38,2310
【一樣美麗】周興哲 雅詩蘭黛集團 粉紅絲帶2019乳癌防治宣導活動主題曲,UCmUW9hFw-EjqXWAi-Wz6d_Q,274128,3095,22,18700
Yvonne 許維芳《留不下的》Official Music Video 特別演出：陳慕,UComnwXfG1TTN27zPON_Ni-g,377166,6285,69,107000
怕胖團PAPUN BAND《 SKYWALKER 》Music Video,UC7YH4dd3duJziqGEN2_SxAw,107888,794,6,30100
龔言脩《最勇敢的事》官方完整版MV [Official Music Video] （【陪你很久很久】電影宣傳曲）,UC6NntJz0mIyPisSttoCi0Rw,378331,4661,42,13400
方泂鑌 A-Bin【時光機器】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,509645,2547,36,354000
Crispy脆樂團 [ 虛線 Will You Follow Me ] 一鏡到底 Official Music Video,UC8wIQijqOBL13NQ2pHG1sUw,132885,796,15,13600
陳昇 Bobby Chen【樹搬家】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,37979,526,22,2510000
崔子格《掩飾》【哪裡有彩虹告訴我 Where is the Rainbow Tell Me OST電視劇片頭曲】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,50353,485,7,113000
[avex官方HD] JADE - All Right 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,29124,362,5,234000
JiaJia家家 [ 沒有錯 Nobody’s Fault But Mine ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,870095,5088,169,2260000
【MV首播】這群人 展榮展瑞K.R Bros - 安靜了太久Not Anymore（Official Video）《藍波：最後一滴血》電影中文宣傳曲,UCeB5UXWltaHtGoxkwGXLzpg,768604,10546,166,695000
田亞霍Elvis【不想長大 Don’t Want to Grow Up 】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,9911,503,8,116000
JC 我可以忘記你 Official Lyrics Video,UCCcL0bN9tQb1u8xzTqJJzBA,471568,5053,84,37500
[avex官方HD] 孫尤安 yoanna sun -《最近怎麼樣》feat. 林愷倫 Karencici 完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,324582,677,84,234000
ØZI x VOGUE -【Who's Next?】台北時裝周 TAIPEI FASHION WEEK 2019 F.N.O.,UCyr3ZnMUoYAEncZqe9YiYgg,67858,2662,13,101000
"【熱帶 Hot Area】- 曼萍 Lapin , 林漢庭 Burger Lin (Audio)",UCzi4D3G_3oEvnVoGDu4inJg,20828,150,6,70000
[avex官方HD] 王菊 -《每一次花開》官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,21541,105,3,234000
妮可醬 NEKOJAM【低調的情歌敗給了高調的情歌 Bling Bling】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,29407,369,23,2510000
伍佰 & China Blue【月光下的別離】Official Lyric Video 官方歌詞版,UCHocIer4qdnCmgvHlNrpqFA,80011,1029,35,30500
Limi - 像無數的星星 (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,118184,2986,15,28500
羅莎莎 Sabrina Lo〈愛是 Love is...〉Official Audio,UC5TE7c5TCJ06FSwcp0ae7dA,16637,215,1,14900
Haor許書豪【別再叫我哥 unplugged version 】歌詞版,UCk7MIOhQmKRBzftMhKLlJgQ,25530,131,3,19300
Higher - Julia Wu 吳卓源｜Official Music Video,UCXIfiWFXOYGpcGHY0PALO7g,314985,6151,156,159000
林宥嘉Yoga Lin - 少女 Otomen [Official Music Video],UCCsUQXwhDj4iVlhG4VCq6Kg,6415859,52982,1196,1450000
王欣晨 Amanda【散散心好嗎】Official Music Video（八大電視「愛上變身情人」主題曲）,UCuDZ7fWcBm3oK3exJi10PkA,765887,2593,40,2450
"邱鋒澤 FENG ZE , 采子 CAI ZI 【回頭看看我 Remember Me】Official Music Video",UCTKJ96FsE4sv86eSs8yNetw,589934,10477,61,150000
陳珊妮 Sandee Chan - 成為一個厲害的普通人 Be An Extraordinary Ordinary Person ft.呂士軒 (Official Music Video),UC945VeRnnvcRLWkAMyW_iwA,361545,8978,100,19500
蔡旻佑 Evan Yo《天真的蠍 Fatal Elegance》Official Music Video,UCQUsot01jVvJCPkdr7kymOA,54742,1059,14,5190
李玖哲Nicky Lee feat. Flowsik-你懂個屁You don't know sh*t (Official MV),UCM_ffzp8OBZ6ZZ_SlxDfotQ,1160780,2041,134,38000
「讓設計師換句話說」HUSH x ApuJan 詹朴 & Ancajaier 章潔 〈小事〉Official Music Video,UCTn2cDYFfL7cP4rSX6qRzfQ,15793,34,1,11900
李杰明 W.M.L -【不存在】I don't exist | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,421149,7857,68,150000
【顏社】李英宏 aka DJ Didilong 再度打造電影主題曲【無經驗可】電影【江湖無難事】2019.10.9 全台上映,UCeHdCMkxJSYJEki-A87mDbg,94959,2051,28,123000
TRASH《Never Die》Official Music Video,UCuAzL0PsEngYktHkjNtJKgg,444185,6097,54,31300
曹格 Gary Chaw【Hello】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,39004,378,21,2510000
路嘉欣 Jozie Lu《蝕日 Eclipse》Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,116619,2183,29,121000
林明禎 MinChen《勾勾纏》Official MV 【HD】,UCzlIY_B9uPngUnRMtVVaGsg,58871,777,22,121000
徐炳超【如果你看到我】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,23522,224,13,354000
鼓鼓 呂思緯 [ 自己人 One Of Us ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,37815,629,17,2260000
蕭秉治 Xiao Bing Chih [ 痛快世代 Extraordinary Generation ] feat.五月天怪獸 Official Lyric Video,UC7ovu6a8ydIbDy0fAKmoZ9A,528430,3370,54,2260000
傻子與白痴 Fool and Idiot - 流離的時間與流離的妳 Drifting in Time [Official Music Video],UCZBJX2tpZJbH-EC7RjZkJcg,189787,4525,15,37900
李玟CoCo Lee YOU & I (Official HD MV),UCbsOWv8B8hVH8JxgJjmqc_A,43218,848,11,27900
"CHING G SQUAD -【WATERMELON】 M/V (婁峻碩SHOU,ChrisFlow唐仲彣,高爾宣OSN,RĒD°芮德)",UCXun_5xw72M8d6KwOq1QC9g,864789,12402,316,34200
[avex官方HD] 劉維 – 藍 「終篇」 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,15042,70,5,234000
艾怡良 Eve Ai 〈愛比死更寂寞 Love is More Lonely Than Death〉Official Audio and Lyrics 2019,UCQ8cgCJLzbB-Aw4j4IOIV1A,173601,2177,31,69900
林俊傑 JJ Lin 《將故事寫成我們 The Story Of Us》Official Lyric Video,UCd91HSXKhsIv8PIjNrDByHQ,3901828,42303,575,1130000
陳零九 Nine Chen feat. 熊仔  【鬼混 Fool Around】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,419496,9013,304,2510000
林凡 Freya Lim 《如果那天 What If》Official Music Video,UCStpPtoeQUYII1Jsbl0qf8A,186586,2367,33,1490000
[avex官方HD] 劉維 – 藍 「首篇」 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,14032,65,3,234000
CORE ONE《最强拍 FYI》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,15899,197,4,424000
白目樂隊 The White Eyes【月光光心慌慌 Money Makes Me Happy】Official Audio,UC9-SkdRRsaABoNvYiacFh_w,14729,137,14,155000
李玖哲Nicky Lee-最壞的最好 (Official MV  Drama Version)[你那邊怎樣 我這邊OK]台灣線片尾曲,UCM_ffzp8OBZ6ZZ_SlxDfotQ,218760,2051,42,38000
紀念921二十週年 蕭敬騰詮釋新版「讓愛轉動整個宇宙」,UCdOJAN1W_Y8yQZrnOW4yKKQ,125531,3222,30,42300
蕭煌奇 Ricky Hsiao〈候鳥 Migratory Bird〉Official MV,UCjuYbqwZlqjk3saS7S2-Z_g,2485294,18035,307,84700
馬蹄幫 Marty Band【每個人都能夠】香港微電影『滅火雙雄』主題曲 Official Lyric Video,UCPcF3KTqhD67ADkukx_OeDg,16522,131,6,2510000
謝和弦 R-chord 【牧羊人】shepherd 官方歌詞 MV (Lyric),UCzlbQkl8zRJW2LTW25oU0-g,26310,505,5,440000
薛之謙 Joker Xue【病態 Morbidity】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,922195,10560,167,354000
許維芳Yvonne【微笑的語言】環島追夢版MV,UComnwXfG1TTN27zPON_Ni-g,131485,2420,21,107000
曹格 Gary Chaw【寂寞寂寞不好 Lonely lonely no good】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,179119,2688,89,2510000
曹格 Gary Chaw【非妳勿視 All I Need】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,49804,539,12,2510000
田燚 Tian Yi《冷 Dispirited》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,17303,226,12,424000
周杰倫 Jay Chou【說好不哭 Won't Cry】with 五月天阿信 (Mayday Ashin) Official MV,UCKUlsqazP-4QmxdEtUPlxOA,40971053,468637,18079,1670000
戴愛玲 Princess Ai -《Maleva 媽樂法》feat. 阿爆（阿仍仍）ABAO & 桑布伊 Sangpuy Official Music Video,UCBYALHUQro_Svk1rFUrWmXg,105587,694,12,34300
MC耀宗(Zion P) - 白色天堂 ft. Octopus (Audio),UCzi4D3G_3oEvnVoGDu4inJg,11604,93,2,70000
李艺彤《就差一点点》PV首发 自导自演诡秘剧情,UClwRU9iNX7UbzyuVzvZTSkA,16453,333,18,151000
小男孩樂團 Men Envy Children【男孩與獅王 The Boy and the Lion】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,72690,1523,18,2510000
習譜予 Cheryl Xi《人累》Official Music Video (中天娛樂台陸劇 [小女花不棄 ]片尾曲),UCiD2PxwquwcLnzKx915mqmg,1190316,1913,42,2310
G.E.M. 邓紫棋【我說了算】《多芬秀髮合作單曲》Official MV[HD],UCxhPwZ_Ka6QvwTjyK2vUclg,590385,13760,181,7270
羽伶 Yu-Ling【 紅 Against the Wind 】Official Music Video,UCeSB8L7PWVR_JKWbYFoEynw,1007789,293,21,13200
陳雪燃《燃燒的執著》【善始善終 Never Say Never OST電視劇主題曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,22430,142,2,113000
屁孩 Ryan【死屁孩 Fxxkboy】Official Music Video,UCDwZFI-o0SAnMloy7b6jH2w,636991,15651,341,94800
水 SUI：Chick en Chicks  - 徐志摩 (Hamilton) | SUI sessions,UC2LPbIHVeum2N3gk-25O6sw,25836,280,3,7160
曾沛慈 Pets Tseng《大風吹Miss You》Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,1579747,10859,102,0
房東的貓 - 願你有故鄉,UCzxpL4uverHpcLaheHEOzGA,159660,1416,7,16400
毛衍七VaVa - Rainbow (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,64404,1815,519,14800
韋禮安 WeiBird《而立 At Thirty》官方歌詞版 Official Lyric Video｜而立世界巡迴演唱會主題曲,UCeNjr6aT_-wnwmybVTRfj0w,464634,6889,38,6240
Crispy脆樂團 [ 宇宙的角落 Corner of the Universe ] Official Music Video,UC8wIQijqOBL13NQ2pHG1sUw,514509,2050,19,13600
MC HotDog 熱狗 Feat. J.Sheon【失眠是一種病 I can't Fucking Sleep】Official Music Video(4K Video),UCPcF3KTqhD67ADkukx_OeDg,893740,15374,223,2510000
Suby Cheng鄭舒尹 - See You Tonight（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,12063,82,6,1580000
徐炳超【無能為力】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,19603,294,8,354000
謝和弦 R-chord -【我不是台獨】 (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,742243,30843,2386,440000
吳是閎 【怎麼就】-M/V,UCM66Qro1D_dE9L27vX9QIRA,41741,361,8,1930
原子邦妮 Astro Bunny 【我無所謂】官方歌詞 MV (Lyric),UCiuMb0mv6XtwQjQQ95LnJHw,367197,5432,24,110000
安溥 anpu - ZOEA｜Official Music Video,UCkH9HdMt2X-u8Aj1YKVrR2Q,370709,6887,58,5060
【跳舞到天明 Till The Morning】Official MV - 蔡佩軒 Ariel Tsai & Kurt Hugo Schneider,UCt1g7JuMPxb1NYRvn3JCA4Q,134289,2909,36,611000
9m88 - Aim High (Official Music Video),UCo95y8CD2JpOR5eePxB1a7w,443558,13141,105,67200
F.I.R. 飛兒樂團、Do As Infinity 大無限樂團 [ 無限青春 Forever Young ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,426992,1818,168,1450000
戴愛玲 Princess Ai《為你幸福過的我 Once Happy With You》Official Music Video,UCBYALHUQro_Svk1rFUrWmXg,749496,5042,103,34300
"潘瑋柏 Will Pan - 愛你 3000 Love You 3000 (feat. 黃旭 Boom, 肖恩恩 Sean T) Official Music Video",UC05G_SficL1XFNrHu5T43Gg,2934690,27973,485,120000
陳威全 《仰望》歌詞版MV,UCOnhqQ_brLlbOeoybRkyzMg,22072,157,3,8650
莫文蔚 Karen Mok《只是不夠愛 Not Enough Love》Official Music Video - 《飛虎之雷霆極戰》主題曲,UC4j-tiYqQB4fNbKugcr9-gQ,727242,3764,125,58800
魏妙如 Ruth Kueo -《我想你了 Chan Kit Teung Tur》- 官方歌詞版MV （Official Lyrics MV）,UCCI1d9tya_nkt7DwVeFbYRQ,33341,262,3,6290
蔡旻佑 Evan Yo《獨佔 Ex-Clusive》Official Music Video,UCQUsot01jVvJCPkdr7kymOA,760778,2393,34,5190
方泂鑌 A-Bin【把你還給你】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,766389,3425,62,354000
暗杠 Angang - 寥寥此生虛度（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,21433,128,6,1580000
火箭少女101傅菁《想》【強風吹拂 Blowing In The Wind OST電視劇主題曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,23271,96,3,113000
"JiaJia家家 [ 我想要的快樂 Me, Night, Train ] Official Music Video",UC7ovu6a8ydIbDy0fAKmoZ9A,788571,4575,103,2260000
茄子蛋EggPlantEgg - 窒息 Can’t Breathe (Official Music Video),UCXBcSkBS763VgEmoKYUxfMg,1715323,21036,314,282000
八三夭 831 【世界上最危險的東西就是希望】MV,UCaPW6qDNWLlhDdSmfW7MTPw,244829,5451,26,72800
