title,channel_id,view_cnt,like_cnt,dislike_cnt,subscribe_cnt
潘裕文 Peter Pan ‘後來Later' (official Music Video),UCfEWokcJ1oFSJpQUe2W05gg,86510,1448,11,11300
陳零九 Nine Chen【Watch Me】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,70443,806,119,2510000
"Diana Wang (王詩安) - Hello, I said (Official Music Video)",UCUcRuzGBJX17lL-kzbxwzmQ,141141,4090,44,87800
呂孝廷 - 卑鄙愛 (Official Audio),UCOBkJ67pcAd1J58K0K5HDQg,35554,207,14,0
G.E.M.【突然之間 UNEXPECTEDLY】Official Video [HD] 鄧紫棋,UCQpe3zrQZeyeqI_BjRhdmFA,2525529,29790,778,1190000
郁可唯 Yisa Yu [ 路過人間 Walking by the world ] Official Music Video（電視劇《我們與惡的距離》插曲）,UCCsUQXwhDj4iVlhG4VCq6Kg,18771157,64945,1398,1450000
林采欣 Bae【查無此人 Missing Person】(feat. 呆寶靜）官方完整版MV,UC5CTH2h-cEHHxAeu7pbj9GA,138497,1018,19,0
原子邦妮 Astro Bunny 【忽然想你的時候】Official Music Video 官方完整版高畫質MV,UCiuMb0mv6XtwQjQQ95LnJHw,1395122,10607,69,110000
羅志祥SHOW LO《羅志祥》Official Music Video,UCuhagpMMr6Ipr5kTQfvnI2Q,4302023,None,None,475000
八三夭 831【蠢蛋 The Fool】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,724027,6209,80,2510000
路壹 Lu1 - Just Say So feat. 蔡健雅 (Official Audio),UCXWsOKzfR54xVCauFQA9L2w,20467,185,2,984
張孟權《詩人情懷 Unappreciated》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,80211,1796,11,119000
一個人想著一個人 - 張簡君偉｜官方歌詞版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,80989,422,15,6520
Zion P (MC耀宗) - 拼到掛 (Official MV),UCzi4D3G_3oEvnVoGDu4inJg,26590,312,17,69900
Alycia【像男孩的女孩 A boyish girl】Official Music Video,UCPOVLk7Fsls-ctGyOYJx12A,30960,90,7,1290
王笠人 Rennie Wang - 猝不及防的愛情 Love Comes（官方歌詞版）- 電視劇《遺失的1/2》片尾曲、電視劇《如懿傳》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,73911,635,24,1580000
女孩與機器人 The Girl and The Robots【你們自己玩遊戲 Reset】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,38047,252,32,2510000
盧廣仲 Crowd Lu【愛情怎麼了嗎 Self-complacent】Official Music Video （電視劇《 月村歡迎你 》片頭曲）,UC9-SkdRRsaABoNvYiacFh_w,3769956,27140,487,155000
謝震廷 Eli Hsieh【最想到達的地方 The Fearless Place】（Official Music Video）,UCcoLzXGFD_9RS-bWV1lj4IQ,447476,6884,50,49200
【顏社】Leo王 - 漏水的房間 (Lyrics Music Video),UCeHdCMkxJSYJEki-A87mDbg,124617,3183,64,124000
黃明志Namewee ft. 動力火車Power Station【怎麼辦 My Skanky Girlfriend】@亞洲通牒Ultimatum To Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,5622132,55631,1746,2210000
吳汶芳 Fang Wu - 指南 Guidance ( Official Acoustic Ver. ),UCEsinqZjZ11w0T9ZvyKIr6A,40102,355,13,1580000
知更 John Stoniae - 墜 Fall（官方版MV）- Ι系列 - 電視劇《靈異街11號》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,130060,2209,117,1580000
Erika 劉艾立｜《Dare To》Unplugged 首場音樂會_自創曲《We've Changed》Live版,UCRbAAszDrWXW1rWGP6IIcAg,24859,168,6,7690
張欣堯《你是我的》官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,27048,147,30,119000
Limi - 我的夜晚是不是你的白天 (Official Audio),UCh16MQDjZLtYzCqrH36dNYg,598375,17566,85,29000
李杰明 W.M.L -【出社會】In Society | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,149488,2418,95,154000
有感覺 F.E.E.L. - 對不起我自己 (feat. 藍又時)   (Official Music Video),UCpchJvj7ocn1JwVhbz1-joQ,1370865,6305,102,4470
林俊傑 JJ Lin - 進階 Resurgence (Official Video),UCd91HSXKhsIv8PIjNrDByHQ,1280688,18123,218,1140000
黃奕儒 Ezu [ 十字路口Crossroad ] Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,38505,365,26,2250000
楊上昀 joyce./FT 酷炫-美力女孩 Joyceration【官方MV】,UCWuxankMMiLybinHy9JgP8w,702030,1161,397,195000
熊仔 Presents BOWZ Z0Z9 -【給愛麗絲 Für Elise】Official Music Video,UCSAZdUcsKr4AC5c65iA4RlA,506074,13973,341,82000
魏嘉瑩 Arrow Wei【 最好的結局 】Cover 八三夭,UCl__rQRN5o5OrozeUNOOIDA,128913,1262,12,44300
朱興東 Don Chu - 某種程度上（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,44670,467,20,1580000
艾怡良Eve Ai《萊特兄弟有罪》Official Music Video,UCQ8cgCJLzbB-Aw4j4IOIV1A,103068,1743,59,70600
吳青峰〈蜂鳥〉Official MV（電視劇【我在北京等你】主題曲）,UCDBKa4DLm_t3MjUgr_E-RDA,580403,8945,73,110000
A-Lin《有一種悲傷 A Kind of Sorrow》Studio Live Sessions - 電影『比悲傷更悲傷的故事 More Than Blue 』主題曲,UCURRzgKx4DkVozbOjFflMpg,1555445,21688,266,171000
DELLA丁噹 [Die Lovin‘不要命] feat.J.Sheon Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,671656,5361,100,2250000
嚴堡丹 - 慢慢習慣（官方歌詞版）- 電視劇「我是顧家男」插曲,UCEsinqZjZ11w0T9ZvyKIr6A,97363,808,30,1580000
國蛋GorDoN《睡吧寶貝》Official Live Video 正式釋出,UCeHdCMkxJSYJEki-A87mDbg,331505,4095,33,124000
許莉潔 & 安懂《當我回家 I'm Home》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,704636,7181,74,119000
李佳歡Kar Fun - 達爾文(官方歌詞版),UCgqwx3Hl8_N3WFyaGbL4dsg,371435,5107,47,52900
Bii 畢書盡 - 除不盡的傷悲（官方歌詞版）- 電視劇「我是顧家男」片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,921907,6728,113,1580000
王欣晨 Amanda【New Day】Official Music Video,UCuDZ7fWcBm3oK3exJi10PkA,190388,617,83,2470
李俊佑、小潘潘（潘柚彤） - 寵壞（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,1897489,20909,373,1580000
陳忻玥 Vicky Chen -【Baby】 | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,304820,4653,25,154000
文慧如 Boon Hui Lu [ 你的吉他 About Your Guitar ] Official Music Video,UCRfk-Q4xILetcvG2arvMO9w,154154,2421,42,571000
"Dawen 王大文 - 國際太空站 ""The International Space Station"" (Official MV)",UCgQ8olRhkepJWlVF9IVmPGQ,477692,1452,44,718000
謝佳見 Melvin Sia [ 最幸福的你 As You Wish ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,156119,1724,58,1450000
"余姿昀《你愛的我愛你 Actually, I Love You》官方動態歌詞MV (無損高音質)",UCCZasUiMCAk7rxq4HqZjmKQ,76383,764,12,119000
腸仔抄手《前行者》 Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,24890,85,8,12300
[avex官方HD] 瑞瑪席丹Rima Zeidan -《靜靜》MV (電影【情，敵】中文主題曲精華版 ),UCH1AHDav6J-2XYkl243Uj3Q,30228,101,4,235000
[MV] 這樣愛你 - Vera Chai (feat. 呂孝廷),UCXm05N2Qdsj93Q4b28ddMnQ,460023,2690,47,29600
吳汶芳 Fang Wu - 愛不厭詐 Necessary Evil（官方歌詞版）- 電視劇「我是顧家男」片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,138150,1264,30,1580000
妮可醬 NEKOJAM【手分手 Be Yourself】Official Lyric Video,UCPcF3KTqhD67ADkukx_OeDg,34389,153,18,2510000
戴佩妮 Penny Tai《你要的愛（心動版）》Official 完整版 MV [HD],UCVYiRGq6FpgwfRv_s-a0BIg,1459809,15300,182,35200
黃宥傑 x 吳沛寧 - 心願便利貼  [Official Lyric Video],UCvOxdn_96ij7urV4dvvv12w,35065,310,6,36700
盧廣仲 Crowd Lu 【愛情怎麼了嗎 Self-complacent】 Official Live Video (首屆 KKBOX 香港風雲榜演出),UC9-SkdRRsaABoNvYiacFh_w,880313,8242,153,155000
謝和弦 R-chord - 依賴 Dependent (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,2300451,11093,219,443000
【HD】陶晶瑩 - 因為有你 [Official Music Video] 官方完整版MV,UCGqhZ2gbtHq-5Xht4R9JmMg,140732,923,23,1930
《我們與惡的距離》主題曲MV－林宥嘉 Yoga Lin〈別讓我走遠〉,UCuWfsibqzKyF5-rWJ0qKR4g,5166000,29144,427,31900
Haor許書豪 ft. 蕭敬騰 Jam Hsiao【別再叫我哥 Don't Call Me Bro 】Official Music Video,UCk7MIOhQmKRBzftMhKLlJgQ,1962205,8739,172,19300
郭靜 Claire Kuo - 何日君再來（官方歌詞版）- 電視劇《回家》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,41942,211,11,1580000
電影[未來的你]許之糯《思念請回答》主題曲Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,25659,53,3,12300
大壯 DZ - 偽裝 Disguise（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,4674599,24455,845,1580000
蔡依林 Jolin Tsai《消極掰 Life Sucks》Official Music Video,UCZxdOVXIBEnJUQkhZgeOTTg,8269107,82669,1849,593000
陳綺貞 Cheer Chen【華生 Bromance】Official Music Video （電視劇《 月村歡迎你 》插曲）,UC9-SkdRRsaABoNvYiacFh_w,1093494,5828,116,155000
高爾宣 OSN -【最後一次】The Last Time｜Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,13594009,69037,961,154000
Ak Benjamin ft. Marz23 -【NANCY】(Official Music Video),UC7FeDnGXq92vL9BV1WvgFhA,2035161,30262,260,92200
盧苑儀 Vivien Loh【Last Goodbye】（電影《一吻定情》插曲）HD 高清官方歌詞版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,106520,973,9,389000
雲端司機 Cloudriver【Late in the Night】Audio Video,UCPcF3KTqhD67ADkukx_OeDg,28957,185,18,2510000
郁可唯 Yisa Yu [ 三十而慄 Intersection of 30 ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,988457,6303,164,1450000
庾澄慶 Harlem Yu - 回不去的時光（官方歌詞版）- 電視劇《回家》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,49545,269,15,1580000
泰坦TITAN 《百變紳士Step to the right》 官方MV,UCbazriWZz7OkWfJYeAQdiqQ,71043,814,27,4440
梁文音 Wen Yin Liang – 初戀 (Official Music Video),UCaBiKf7lEPz9Ytf5Ve-fLqA,1303497,14776,264,18200
珂瀾 Kelan【當作寶貝 As a baby】Official Music Video,UCz-5I1ZGiXi88LdpK4AR6Vg,26249,234,2,695
方泂鑌 A-Bin【一千個晚安 A Thousand Goodnights】（三立 & Netflix 華劇《一千個晚安》片頭曲）HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,6848538,17789,522,355000
黃奕儒Ezu X 宇宙人CosmosPeople [ 現在就讓我飛  Let Me Fly ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,101454,1860,13,2250000
葉子誠《夢境飛行》【二十歲 Twenty OST電影推廣曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,21789,79,1,119000
Vast & Hazy【求救訊號 I'm Not OK】Official Live Video,UC9-SkdRRsaABoNvYiacFh_w,140423,2322,24,155000
FENG ZE 邱鋒澤 【 一路順風 BON VOYAGE 】Official MV,UCTKJ96FsE4sv86eSs8yNetw,213047,4927,75,154000
之後 - 黃莉Luji｜衛視中文台《如懿傳》片尾曲 Official Music Video,UCzRFlyBUVHk91LBdKB12ypg,495969,2729,73,6520
任菲菲《藏》【蜀山降魔傳 The Legend of Zu OST電影主題曲】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,28460,139,9,119000
慢慢說MURMURSHOW -《再見·快樂  So Long • Happiness 》 Official MV,UC2WwjKfkTyByTgTtMn3EkWw,94277,1160,13,15900
曾詠欣 Nicola Tsang《願你幸福到底》Official Lyric Video｜電視劇 [女兵日記女力報到] 插曲,UCQ310oCEm1xbLSVsV_bGQxg,85612,627,15,0
【HD】陶晶瑩 - 我不要多幸福 [Official Music Video] 官方完整版MV,UCGqhZ2gbtHq-5Xht4R9JmMg,769931,3762,127,1930
陳予新 Cindy Chen - 我們都痛 我們都懂  [ Official Lyric Video ],UCvOxdn_96ij7urV4dvvv12w,29950,163,4,36700
丹寶《一生等你》【溫暖之城 A Warm City OST電影插曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,24817,103,6,119000
校長(張馳) & 丹寶《溫暖之城 》【溫暖之城 A Warm City OST電影主題曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,27318,67,5,119000
張若凡《走了嗎 Shall We Leave》Official Music Video,UCYlGAnJ_ZqI8Ld5OetvMZxw,5393290,30856,562,18200
田心蕾 RaeAnna 《不得不逞強》Official MV,UCK5hnk_xAxl4K9PxdHb3Y7A,243594,315,10,1220
張立昂Marcus C《感應心電 Highway Lover 》Official Music Video,UCVe_k-wY7f8nxaGgnium--w,230433,1300,36,40900
Namewee黃明志 ft. Boon Hui Lu文慧如【不想放開 Never Give Up】by Our Talent 起藝Apps @亞洲通牒 Ultimatum To Asia 2019,UCFUtqTcgJgRnmZ3tMU6P74Q,2253966,38028,462,2210000
王艷薇 Evangeline x 呂孝廷 Lu Hsiao Ting -【我的心脈】Still On My Mind | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,175365,1717,26,154000
黃妍 Cath Wong - 貪睡的人(國語版),UCx6l2gI7d5njjR0kiOpQDTw,48689,66,6,305
王欣晨 Amanda【UTOPIA 夢托邦】Official Music Video,UCuDZ7fWcBm3oK3exJi10PkA,1170656,2025,384,2470
《 下墜Falling》Cover ( 蔡恩雨 Priscilla Abby feat. dR. X 黃浩邦),UCSI11yVCM5x45_iiL5YcQZw,5704942,42507,740,781000
BOWZ 豹子膽 -【...夢中夢中夢中夢中... Endless Dreams】,UCSAZdUcsKr4AC5c65iA4RlA,542127,7214,81,82000
《瘋狂的朋友》CRAZY FRIENDS 陳奕迅 eason and the duo band [Official MV],UCnafe6M9Itwt08RFI51L6mw,80574,1006,31,162000
尹姝貽《逆流而上的你》【逆流而上的你 Unbeatable You OST電視劇同名片尾曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,74248,442,10,119000
馬蹄楊 Marty Young Feat.荒山亮 - 留下的人就是我 I’m Alive（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,27762,103,11,1580000
蔡徐坤 KUN [ 沒有意外 ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,208913,5115,279,1450000
梁文音 Wen Yin Liang – 那女孩對我說 (Lyric Video),UCaBiKf7lEPz9Ytf5Ve-fLqA,6901674,31762,697,18200
王心凌 Cyndi Wang – 愛的重量《電視劇【愛情的開關】主題曲》 (Official Music Video),UCgQ8olRhkepJWlVF9IVmPGQ,284937,3713,65,718000
張若凡《走了嗎 Shall We Leave》官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,1058579,8307,164,119000
金志遙 JIN【不要說再見Never Say Goodbye】Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,26943,150,17,427000
【匆匆】Too Soon - Ferlyn G 黄晶玲 (Official Music Video),UChUmiFi9j7FRawrOFrNcCuw,19942,134,3,28400
你要不要不要拒絕我 - 34bit｜官方歌詞版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,29900,148,5,6520
陳立農 Chen Linong《一半是我》Official Music Video,UC_R022JQ8NXSk7nP2t-A9aQ,359492,10717,63,23200
金玟岐《勇敢者的告別》（電影《朝花夕誓》推廣曲）Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,15371,104,3,12300
【一吻定情】心動版主題曲 「心跳的證明」MV完整版，其實直樹早就喜歡湘琴了~,UCu7XwRNn4K7Edf5ARgK0bGQ,4164124,56237,587,10400
【顏社】Leo王 - 無病呻吟 ft. 蛋堡 (Official Music Video),UCeHdCMkxJSYJEki-A87mDbg,1063004,10258,461,124000
ANU - GA GA（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,56815,580,37,1580000
Go Go Rise / 美好前程 - 信念 Keep The Faith (Official Audio),UCN4Kjmud00YR7yRmteivJ1g,34621,272,10,2330
陶山 Skot Suyama -【愛你 demo】Love You demo | Lyric Video,UCHJ2m6e8Lkw_m2VhRT119UQ,92368,1376,43,154000
白安ANN [ 鑽石 Diamond ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,612423,3412,47,2250000
黃妃 - 顛倒歌  [ 純歌曲官方MV ]〔 首張時空概念專輯《 我若是黃倩倩 》〕,UCvOxdn_96ij7urV4dvvv12w,40746,195,10,36700
謝和弦 R-chord - 酷 Cool (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,2029943,11740,333,443000
[avex官方HD] 呂薔Amuyi – 相愛相傻Love & Silly 官方完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,34485,244,12,235000
孫盛希 Shi Shi feat. ØZI【曖 Tensions】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,2173548,24968,285,2510000
泰坦TITAN 《換日線The Crossing》 官方MV,UCbazriWZz7OkWfJYeAQdiqQ,143598,832,14,4440
高進 - 失控（官方版MV）- 超級犯罪網劇《失控》同名主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,52952,345,20,1580000
[龍虎門] RAP N’ ROLL Vol.8 | 大衛蕭 & Dudu King & Babu X GANNNNN STUDIO【 Make It Happen 】,UCZoI9DERtNYzNa42jzNaRRg,41975,423,15,49000
容祖兒 - 戎對妝（官方歌詞版）- 電視劇《獨孤皇后》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,147335,1115,39,1580000
郁可唯 Yisa Yu - 天高（官方歌詞版）- 電視劇《獨孤皇后》 插曲,UCEsinqZjZ11w0T9ZvyKIr6A,111105,508,22,1580000
陳綺貞 Cheer Chen【跳舞吧 Loser】Official Music Video,UC9-SkdRRsaABoNvYiacFh_w,180412,1272,41,155000
【大首播】陳凱欣《老伴》官方完整版MV,UC8XxOBkde9S2A0IEbPk_4PQ,28489,58,12,130000
嚴正嵐 Vera Yen【貓走路 Lady Cat】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,25808,154,3,355000
還願 - 碼頭姑娘 (杜美心) _ Lady of the Pier (Du Mei Shin),UCWkii9yGf9ikwysIud_blCA,1493177,18042,188,853
慢慢說MURMURSHOW -《 失眠電影院 Sleepless in Theater》 Official MV,UC2WwjKfkTyByTgTtMn3EkWw,40456,766,5,15900
高進 - 綁心（官方版MV）- 超級犯罪網劇《失控》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,35632,228,11,1580000
魏允熙 - 蘭若仙蹤（官方版MV）- 電影《神探蒲松齡》推廣曲,UCEsinqZjZ11w0T9ZvyKIr6A,34901,235,12,1580000
劉潤潔《來自未來》官方 Official MV,UCzEjVCgkDj73bNHYvZmXs8A,4741,13,1,2150
伍嘉成 - 新鲜感 ' Freshness ' ft. Yamy | Official MV,UCtnHII2-3rtd_udNKXijJ-A,84922,1826,60,118000
左左右右【YZT Evolution】Official Music Video,UCQaO80zbIvkzk0hz16sb2LQ,730385,8424,632,2890
艾熱AIR–巨人MAMA 【豐華唱片official 官方MV】,UCWuxankMMiLybinHy9JgP8w,70079,847,35,195000
U.G & WHODASHI -【I BELIEVE 】ft. 陈恒嘉,UCeNUG8_s4jAxWBrbgwtpINA,41188,195,4,1140
寂寞弧度 - 黃莉Luji｜Official Music Video,UCzRFlyBUVHk91LBdKB12ypg,62203,575,7,6520
鍾楚曦 - 蘭若仙蹤（官方版MV）- 電影《神探蒲松齡》推廣曲,UCEsinqZjZ11w0T9ZvyKIr6A,37508,302,19,1580000
張靚穎 Jane Zhang - 雙生焰（官方版MV）- 電影《神探蒲松齡》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,44868,347,12,1580000
郭書瑤演唱【一吻定情】電影插曲 「I Belong To You」甜蜜上線,UCu7XwRNn4K7Edf5ARgK0bGQ,409200,5855,85,10400
《年少有為》Cover by 李芷婷Nasi｜即興ONE TAKE未修音 鋼琴Unplugged版,UCk_fUEIxvMgEypktxG8aXFg,609574,15080,172,164000
許凱皓 - '嘟嘟嘟 DuDuDu' Official Music Video,UCASyx3HfuTLsuFoxXj_qexw,977598,27089,601,221000
蔡依林 Jolin Tsai《玫瑰少年 Womxnly》Official Dance Video,UCZxdOVXIBEnJUQkhZgeOTTg,14333795,142467,2023,593000
安懂『留給昨天』【官方MV /Official Video】,UCNDX7fJGpmVmrgjtE5KjPig,66747,883,9,18000
IVAN 艾文 - 在教室 Ft. 老莫 ILL MO [Official Lyrics Video],UCG_McV78gkS0U65DHXAePMQ,58193,1421,36,26600
容祖兒 Joey Yung《孤單喧嘩》 [Official MV],UCx6utSID8cQ4lseW0G-VLyQ,47788,611,16,73200
吳思賢 All About You [Lyrics Video],UCg4UzRSvWiOhQ4Lr1eyC1Bg,71739,1952,7,49600
這樣的你 - PiA 吳蓓雅 feat. 異鄉人｜Official Music Video,UCvElwlN8LxtQm4YUERxTs1w,22324,193,8,39200
PiA吳蓓雅 feat.異鄉人｜這樣的你 Official MV HD,UCISxpg-ujUIkA8wtCl8gtKw,101053,2062,24,10400
珂瀾 Kelan【大寶 Dear】Official Music Video,UCz-5I1ZGiXi88LdpK4AR6Vg,15435,58,4,695
馬念先 & 9m88 - 你朝我的方向走來 Walking Towards Me (Official Music Video),UCStpPtoeQUYII1Jsbl0qf8A,5456167,62441,574,1490000
Austin李建軒【全部都是你All About You】Official Music Video,UCBuFS6lsYZhfDPA9v0hhO3g,1152465,3462,66,24800
伊雪 Eishei【歇歇腳】Official Music Video,UC27Hp4jV61-LstlL5RUQoig,13134,39,4,5760
艾怡良 Eve Ai《給朱利安》Official Music Video,UCQ8cgCJLzbB-Aw4j4IOIV1A,884298,6377,83,70600
玖壹壹(Nine one one) - 男子漢的浪漫 Men’s Romance 官方MV首播,UCIYA4KPaldLA535gazqX66A,6321252,26978,964,922000
吳是閎【不說穿    電視劇《淺情人不知》片尾曲】-M/V,UCM66Qro1D_dE9L27vX9QIRA,37608,308,7,1990
房東的貓《一百個不喜歡你的方法》〔電影《一吻定情》推廣曲〕Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,308392,2740,37,12300
Eric周興哲《至少我還記得 At Least I Remember》Official Music Video,UC7S48XRADBqamQbgLxpBFcQ,13484285,61864,946,667000
楊宗緯 星（電影《流浪地球》推廣曲）Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,24878,85,6,12300
周筆暢《去流浪》〔電影《流浪地球》推廣曲〕Official Music Video,UCkwBGi-PNfJFCPmvFzrbEPA,33493,160,3,12300
張立昂Marcus C《感應心電 Highway Lover 》Official Lyric Video,UCVe_k-wY7f8nxaGgnium--w,40398,1117,12,40900
[avex官方HD] 瑞瑪席丹Rima Zeidan -《邊吃巧克力邊倒立》完整版MV,UCH1AHDav6J-2XYkl243Uj3Q,832772,1777,51,235000
Tizzy Bac - [ 暗黑博物館 ] Official Live Video,UCtG1tUFZssibYFtj46Zl6qw,42558,714,10,22400
蔡佩軒 Ariel Tsai【星宿 Starry Night】Official Music Video,UCt1g7JuMPxb1NYRvn3JCA4Q,590297,7554,108,613000
黃奕儒 Ezu X 家家JiaJia [ 私奔到月球 Elope to the Moon ]  Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,257537,1621,101,2250000
李杰明 W.M.L -【炙愛 feat. 陳忻玥 Vicky Chen】Fiery Love | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,993985,9476,98,154000
泰坦TITAN 《Got Ya Back 尬到底》Prod. by 大隸 官方MV,UCbazriWZz7OkWfJYeAQdiqQ,95165,891,58,4440
"文慧如 Boon Hui Lu [ 親愛的你 Dear, ] Official Music Video",UCRfk-Q4xILetcvG2arvMO9w,540378,6110,106,571000
王心凌 Cyndi Wang – 生命中的美好缺憾 (Official Music Video),UCgQ8olRhkepJWlVF9IVmPGQ,440245,5513,62,718000
Namewee's Song for Valentine's 黃明志的情人節告白歌曲【Behind Me 在我背後】@亞洲通牒 Ultimatum To Asia 2019,UCFUtqTcgJgRnmZ3tMU6P74Q,1345282,30079,305,2210000
那對夫妻 Kim林京燁 歌曲 [時間] 沙畫版MV,UC4kXdDgmzrycOUk9ONnE03w,73355,1445,6,570000
"Higher Brothers - Five Stars Album ft. ScHoolboy Q, Rich Brian, J.I.D., Soulja Boy, & more!",UCZW5lIUz93q_aZIkJPAC0IQ,413311,13814,346,3830000
屁孩 Ryan feat. T卍老濕【陷阱妹 Trap Bae】Official Music Video,UCDwZFI-o0SAnMloy7b6jH2w,5624330,65128,3641,98900
ECHO李昶俊 - I LOVE YOU TOO / Prod.麻吉弟弟 (Official Music Video),UCQcn5tIhi7NOuEm8l0HwoEA,71945,709,7,27000
HUSH - [ 鬍渣 ] Official Music Video,UCTn2cDYFfL7cP4rSX6qRzfQ,36394,331,8,12000
Eric周興哲【怎麼了 What's Wrong】- 蔡佩軒 Ariel Tsai 翻唱 MV,UCt1g7JuMPxb1NYRvn3JCA4Q,2440876,26577,951,613000
MAYDAY五月天 [ 愛情萬歲 ]  feat.伍佰 Wu Bai,UC7ovu6a8ydIbDy0fAKmoZ9A,981609,6666,89,2250000
陳綺貞 Cheer Chen【沙發海 Sofa Sea】Official Music Video,UC9-SkdRRsaABoNvYiacFh_w,679637,3725,68,155000
老王樂隊｜那些失眠的夜與難以忘懷的事 Sleepless nights and haunting memories (Official),UCCHGEzJzpPJ63AHJ9SFa6Rg,2181844,17639,188,88200
【顏社】李英宏 aka DJ Didilong - 蘆樂佛尼亞 (Official Music Video),UCeHdCMkxJSYJEki-A87mDbg,238822,5021,66,124000
Lexie Liu - Bygone (Official Audio),UCZW5lIUz93q_aZIkJPAC0IQ,143344,3913,49,3830000
展榮展瑞 K.R BROS - 夜式人生  Night Owls (官方完整版MV) Official Music Video,UCeB5UXWltaHtGoxkwGXLzpg,1317495,25026,384,695000
謝和弦 R-chord - 那不是雪中紅 Snow Red (Official Music Video),UCzlbQkl8zRJW2LTW25oU0-g,1884472,15590,277,443000
Lexie Liu - Outta Time (feat. KILLY),UCZW5lIUz93q_aZIkJPAC0IQ,214722,6471,72,3830000
依錚依靜Yi-cheng Yi-ching【啵啵哩啵啵 A Spell of Summer [feat.張國璽] 】Official Music Video,UCz-5I1ZGiXi88LdpK4AR6Vg,25667,111,18,695
高爾宣 OSN -【Why You Gonna Lie】｜Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,14629972,73651,1080,154000
《我的奇妙男友2》主题曲MV：情歌天后张韶涵倾情献唱 动情演绎爱你的天分 My Amazing Boyfriend II - MV【芒果TV独播剧场】,UCTulSfEm1c14WWRbSN-CNAQ,183715,1611,12,739000
那對夫妻 Kim林京燁-煙火,UC4kXdDgmzrycOUk9ONnE03w,246217,4799,46,570000
薛之謙 Joker Xue【天份】HD 官方完整版MV,UCAWnuGH5fKJKM-DiWrdbgJA,600566,3663,77,355000
